station_complex_id,station_complex,latitude,longitude,traffic_00,traffic_01,traffic_02,traffic_03,traffic_04,traffic_05,traffic_06,traffic_07,traffic_08,traffic_09,traffic_10,traffic_11,traffic_12,traffic_13,traffic_14,traffic_15,traffic_16,traffic_17,traffic_18,traffic_19,traffic_20,traffic_21,traffic_22,traffic_23,peak_original,peak_hour_original,traffic_00_120,traffic_01_120,traffic_02_120,traffic_03_120,traffic_04_120,traffic_05_120,traffic_06_120,traffic_07_120,traffic_08_120,traffic_09_120,traffic_10_120,traffic_11_120,traffic_12_120,traffic_13_120,traffic_14_120,traffic_15_120,traffic_16_120,traffic_17_120,traffic_18_120,traffic_19_120,traffic_20_120,traffic_21_120,traffic_22_120,traffic_23_120,traffic_00_140,traffic_01_140,traffic_02_140,traffic_03_140,traffic_04_140,traffic_05_140,traffic_06_140,traffic_07_140,traffic_08_140,traffic_09_140,traffic_10_140,traffic_11_140,traffic_12_140,traffic_13_140,traffic_14_140,traffic_15_140,traffic_16_140,traffic_17_140,traffic_18_140,traffic_19_140,traffic_20_140,traffic_21_140,traffic_22_140,traffic_23_140,traffic_00_160,traffic_01_160,traffic_02_160,traffic_03_160,traffic_04_160,traffic_05_160,traffic_06_160,traffic_07_160,traffic_08_160,traffic_09_160,traffic_10_160,traffic_11_160,traffic_12_160,traffic_13_160,traffic_14_160,traffic_15_160,traffic_16_160,traffic_17_160,traffic_18_160,traffic_19_160,traffic_20_160,traffic_21_160,traffic_22_160,traffic_23_160,hours_exceed_120,hours_exceed_140,hours_exceed_160
144,Dyckman St (A),40.86549,-73.92727,3.461290323,2.697768763,2.171052632,2.448675497,4.214087118,11.92434838,25.28993746,45.35665914,51.11466373,32.97958057,23.30963046,21.97112715,22.90989989,25.56298343,27.83087834,28.33240844,30.43101545,27.77027027,18.86232719,13.17989418,10.12400246,7.890800794,6.258947368,4.502664298,51.11466373,traffic_08,4.153548387,3.237322515,2.605263158,2.938410596,5.056904541,14.30921805,30.34792496,54.42799097,61.33759647,39.57549669,27.97155655,26.36535258,27.49187987,30.67558011,33.39705401,33.99889012,36.51721854,33.32432432,22.63479263,15.81587302,12.14880295,9.468960953,7.510736842,5.403197158,4.845806452,3.776876268,3.039473684,3.428145695,5.899721965,16.69408773,35.40591245,63.4993228,71.56052922,46.1714128,32.63348264,30.75957801,32.07385984,35.7881768,38.96322968,39.66537181,42.60342163,38.87837838,26.40725806,18.45185185,14.17360344,11.04712111,8.762526316,6.303730018,5.538064516,4.31643002,3.473684211,3.917880795,6.742539388,19.07895741,40.46389994,72.57065463,81.78346196,52.76732892,37.29540873,35.15380344,36.65583982,40.90077348,44.52940535,45.3318535,48.68962472,44.43243243,30.1797235,21.08783069,16.19840393,12.62528127,10.01431579,7.204262877,"['traffic_07', 'traffic_08']","['traffic_07', 'traffic_08']","['traffic_07', 'traffic_08', 'traffic_09']"
374,E 143 St-St Mary's St (6),40.80872,-73.90765,1.72244898,1.416149068,1.267326733,1.366863905,1.726651481,4.782546495,7.247716895,11.74381055,8.920550847,6.417118093,5.579558653,5.513609467,6.738789238,8.853579176,11.50104167,16.81744422,16.874,10.1572327,8.91349481,6.218181818,3.545741325,3.112179487,2.373893805,2.519906323,16.874,traffic_16,2.066938776,1.699378882,1.520792079,1.640236686,2.071981777,5.739055794,8.697260274,14.09257266,10.70466102,7.700541712,6.695470383,6.616331361,8.086547085,10.62429501,13.80125,20.18093306,20.2488,12.18867925,10.69619377,7.461818182,4.25488959,3.734615385,2.848672566,3.023887588,2.411428571,1.982608696,1.774257426,1.913609467,2.417312073,6.695565093,10.14680365,16.44133477,12.48877119,8.98396533,7.811382114,7.719053254,9.434304933,12.39501085,16.10145833,23.54442191,23.6236,14.22012579,12.47889273,8.705454545,4.964037855,4.357051282,3.323451327,3.527868852,2.755918367,2.265838509,2.027722772,2.186982249,2.762642369,7.652074392,11.59634703,18.79009688,14.27288136,10.26738895,8.927293844,8.821775148,10.78206278,14.16572668,18.40166667,26.90791075,26.9984,16.25157233,14.2615917,9.949090909,5.67318612,4.979487179,3.798230088,4.031850117,"['traffic_15', 'traffic_16']","['traffic_15', 'traffic_16']","['traffic_07', 'traffic_14', 'traffic_15', 'traffic_16']"
374,E 143 St-St Mary's St (6),40.80872,-73.90765,2.386138614,1.401392111,1.473309609,1.360128617,2.51552795,5.579439252,7.481457801,12.27051282,9.946593002,7.215123859,6.046755059,5.598615917,6.522528581,7.848387097,10.44728634,15.43398533,14.98692403,9.89076723,7.466066482,5.849438202,3.648748842,3.251886792,2.766705744,2.278755074,15.43398533,traffic_15,2.863366337,1.681670534,1.76797153,1.632154341,3.01863354,6.695327103,8.977749361,14.72461538,11.9359116,8.658148631,7.256106071,6.7183391,7.827034297,9.418064516,12.53674361,18.5207824,17.98430884,11.86892068,8.959279778,7.019325843,4.37849861,3.902264151,3.320046893,2.734506089,3.340594059,1.961948956,2.062633452,1.904180064,3.52173913,7.811214953,10.47404092,17.17871795,13.9252302,10.1011734,8.465457083,7.838062284,9.131540013,10.98774194,14.62620087,21.60757946,20.98169365,13.84707412,10.45249307,8.189213483,5.108248378,4.552641509,3.873388042,3.190257104,3.817821782,2.242227378,2.357295374,2.176205788,4.02484472,8.927102804,11.97033248,19.63282051,15.9145488,11.54419817,9.674808095,8.957785467,10.43604573,12.55741935,16.71565814,24.69437653,23.97907846,15.82522757,11.94570637,9.359101124,5.837998146,5.203018868,4.426729191,3.646008119,"['traffic_15', 'traffic_16']","['traffic_07', 'traffic_15', 'traffic_16']","['traffic_07', 'traffic_08', 'traffic_14', 'traffic_15', 'traffic_16', 'traffic_17']"
373,E 149 St (6),40.81212,-73.9041,2.607758621,1.847826087,1.940774487,2.586592179,4.393822394,13.42115203,22.2306338,38.8583691,32.61466326,18.625,14.37993139,13.09654562,13.22988506,15.82077052,20.11365564,21.48590948,18.32389381,16.43486074,11.05565863,8.315840622,6.378433367,5.4375,4.557736721,3.10380117,38.8583691,traffic_07,3.129310345,2.217391304,2.328929385,3.103910615,5.272586873,16.10538244,26.67676056,46.63004292,39.13759591,22.35,17.25591767,15.71585474,15.87586207,18.98492462,24.13638677,25.78309137,21.98867257,19.72183288,13.26679035,9.979008746,7.654120041,6.525,5.469284065,3.724561404,3.650862069,2.586956522,2.717084282,3.62122905,6.151351351,18.78961284,31.12288732,54.40171674,45.66052856,26.075,20.13190395,18.33516386,18.52183908,22.14907873,28.1591179,30.08027327,25.65345133,23.00880503,15.47792208,11.64217687,8.929806714,7.6125,6.380831409,4.345321637,4.172413793,2.956521739,3.10523918,4.138547486,7.03011583,21.47384325,35.56901408,62.17339056,52.18346121,29.8,23.00789022,20.95447298,21.16781609,25.31323283,32.18184902,34.37745517,29.31823009,26.29577718,17.6890538,13.305345,10.20549339,8.7,7.292378753,4.966081871,"['traffic_07', 'traffic_08']","['traffic_07', 'traffic_08']","['traffic_07', 'traffic_08']"
373,E 149 St (6),40.81212,-73.9041,2.648648649,1.913761468,1.905405405,2.25506937,4.452596867,12.99706573,23.18024825,34.37617555,29.21083378,18.02783613,14.12473573,12.6622411,12.89604222,14.6102981,19.34615385,20.17851501,18.26748532,16.24132321,11.42215909,8.465928946,6.499105546,5.607482993,4.259393064,3.176,34.37617555,traffic_07,3.178378378,2.296513761,2.286486486,2.706083244,5.343116241,15.59647887,27.8162979,41.25141066,35.05300053,21.63340336,16.94968288,15.19468933,15.47525066,17.53235772,23.21538462,24.21421801,21.92098238,19.48958785,13.70659091,10.15911474,7.798926655,6.728979592,5.111271676,3.8112,3.708108108,2.679266055,2.667567568,3.157097118,6.233635614,18.19589202,32.45234754,48.12664577,40.89516729,25.23897059,19.77463002,17.72713755,18.0544591,20.45441734,27.08461538,28.24992101,25.57447944,22.73785249,15.99102273,11.85230052,9.098747764,7.85047619,5.963150289,4.4464,4.237837838,3.062018349,3.048648649,3.608110993,7.124154988,20.79530516,37.08839719,55.00188088,46.73733404,28.84453782,22.59957717,20.25958577,20.63366755,23.37647696,30.95384615,32.28562401,29.22797651,25.98611714,18.27545455,13.54548631,10.39856887,8.971972789,6.815028902,5.0816,"['traffic_07', 'traffic_08']","['traffic_07', 'traffic_08']","['traffic_06', 'traffic_07', 'traffic_08']"
426,"E 180 St (2,5)",40.841892,-73.87349,4.136953955,2.973988439,3.079207921,4.002389486,10.07497657,29.41623932,49.68622848,65.20470588,50.00078309,30.01342812,23.19920635,19.31687898,21.11049285,25.29558233,29.80693459,28.73571429,25.85500394,23.71236133,17.87068273,12.82985822,10.02611626,9.677472984,7.67183227,5.900199601,65.20470588,traffic_07,4.964344746,3.568786127,3.695049505,4.802867384,12.08997188,35.29948718,59.62347418,78.24564706,60.0009397,36.01611374,27.83904762,23.18025478,25.33259141,30.3546988,35.76832151,34.48285714,31.02600473,28.4548336,21.44481928,15.39582986,12.03133951,11.61296758,9.206198724,7.080239521,5.791735537,4.163583815,4.310891089,5.603345281,14.1049672,41.18273504,69.56071987,91.28658824,70.00109632,42.01879937,32.47888889,27.04363057,29.55468998,35.41381526,41.72970843,40.23,36.19700552,33.19730586,25.01895582,17.9618015,14.03656276,13.54846218,10.74056518,8.260279441,6.619126328,4.758381503,4.926732673,6.403823178,16.11996251,47.06598291,79.49796557,104.3275294,80.00125294,48.02148499,37.11873016,30.90700637,33.77678855,40.47293173,47.69109535,45.97714286,41.3680063,37.93977813,28.59309237,20.52777314,16.04178602,15.48395677,12.27493163,9.440319361,['traffic_07'],"['traffic_06', 'traffic_07', 'traffic_08']","['traffic_06', 'traffic_07', 'traffic_08']"
426,"E 180 St (2,5)",40.841892,-73.87349,4.474248927,3.475898335,3.548689139,4.567386448,10.9045977,30.02841197,49.42171717,62.86616541,49.94419532,29.40584737,22.38530735,19.7265,20.47281796,23.90940594,28.84019851,28.05409429,25.94416244,23.36363636,19.01694045,13.11554404,10.95727848,9.161915008,7.653525819,6.007797271,62.86616541,traffic_07,5.369098712,4.171078002,4.258426966,5.480863738,13.08551724,36.03409437,59.30606061,75.4393985,59.93303438,35.28701685,26.86236882,23.6718,24.56738155,28.69128713,34.60823821,33.66491315,31.13299492,28.03636364,22.82032854,15.73865285,13.14873418,10.99429801,9.184230983,7.209356725,6.263948498,4.866257669,4.968164794,6.394341028,15.26643678,42.03977676,69.19040404,88.01263158,69.92187344,41.16818632,31.33943028,27.6171,28.66194514,33.47316832,40.37627792,39.27573201,36.32182741,32.70909091,26.62371663,18.36176166,15.34018987,12.82668101,10.71493615,8.410916179,7.158798283,5.561437336,5.677902622,7.307818317,17.44735632,48.04545916,79.07474747,100.5858647,79.91071251,47.0493558,35.81649175,31.5624,32.75650873,38.2550495,46.14431762,44.88655087,41.5106599,37.38181818,30.42710472,20.98487047,17.53164557,14.65906401,12.24564131,9.612475634,['traffic_07'],"['traffic_06', 'traffic_07', 'traffic_08']","['traffic_06', 'traffic_07', 'traffic_08']"
137,East 105 St (L),40.650574,-73.89948,1.963141026,1.555555556,1.311926606,1.549295775,3.03230148,7.876267748,14.58536585,23.02826855,19.55141844,10.36880072,7.253176044,6.50877193,7.00275989,8.426320667,9.353383459,10.66450417,10.35294118,10.25742574,6.864490603,5.585148515,5.289445049,4.961583236,5.161111111,2.95447648,23.02826855,traffic_07,2.355769231,1.866666667,1.574311927,1.85915493,3.638761777,9.451521298,17.50243902,27.63392226,23.46170213,12.44256087,8.703811252,7.810526316,8.403311868,10.1115848,11.22406015,12.797405,12.42352941,12.30891089,8.237388724,6.702178218,6.347334059,5.953899884,6.193333333,3.545371775,2.748397436,2.177777778,1.836697248,2.169014085,4.245222073,11.02677485,20.4195122,32.23957597,27.37198582,14.51632101,10.15444646,9.112280702,9.803863845,11.79684893,13.09473684,14.93030584,14.49411765,14.36039604,9.610286845,7.819207921,7.405223069,6.946216531,7.225555556,4.136267071,3.141025641,2.488888889,2.099082569,2.478873239,4.851682369,12.6020284,23.33658537,36.84522968,31.2822695,16.59008115,11.60508167,10.41403509,11.20441582,13.48211307,14.96541353,17.06320667,16.56470588,16.41188119,10.98318497,8.936237624,8.463112078,7.938533178,8.257777778,4.727162367,"['traffic_07', 'traffic_08']","['traffic_07', 'traffic_08']","['traffic_06', 'traffic_07', 'traffic_08']"
137,East 105 St (L),40.650574,-73.89948,2.116977226,1.6799117,1.545685279,1.667785235,3.137411348,7.678973717,14.2741573,23.33024523,19.85676109,10.30289532,7.516201117,6.626714371,7.23951049,8.573723465,9.662330317,11.42514286,11.31351655,10.03032105,7.223958333,5.657976412,5.386851211,5.271527778,5.068231842,3.266735324,23.33024523,traffic_07,2.540372671,2.01589404,1.854822335,2.001342282,3.764893617,9.214768461,17.12898876,27.99629428,23.82811331,12.36347439,9.019441341,7.952057245,8.687412587,10.28846816,11.59479638,13.71017143,13.57621985,12.03638526,8.66875,6.789571695,6.464221453,6.325833333,6.08187821,3.920082389,2.963768116,2.35187638,2.163959391,2.334899329,4.392375887,10.7505632,19.98382022,32.66234332,27.79946553,14.42405345,10.52268156,9.277400119,10.13531469,12.00321285,13.52726244,15.9952,15.83892316,14.04244946,10.11354167,7.921166977,7.541591696,7.380138889,7.095524578,4.573429454,3.387163561,2.68785872,2.473096447,2.668456376,5.019858156,12.28635795,22.83865169,37.32839237,31.77081774,16.48463252,12.02592179,10.60274299,11.58321678,13.71795754,15.45972851,18.28022857,18.10162647,16.04851367,11.55833333,9.052762259,8.618961938,8.434444444,8.109170946,5.226776519,"['traffic_07', 'traffic_08']","['traffic_07', 'traffic_08']","['traffic_07', 'traffic_08']"
234,East Broadway (F),40.713715,-73.99017,13.55784314,7.554112554,4.925124792,3.063227953,4.12601626,7.656099904,19.44991653,45.88852989,70.00557769,57.0765625,46.86894361,45.7904613,49.2459144,53.55352895,68.68922109,73.03198128,90.37973705,89.00078493,76.43856921,56.51310564,47.42270531,41.31157025,30.0201049,21.69900272,90.37973705,traffic_16,16.26941176,9.064935065,5.91014975,3.675873544,4.951219512,9.187319885,23.33989983,55.06623586,84.00669323,68.491875,56.24273233,54.94855356,59.09509728,64.26423473,82.4270653,87.63837754,108.4556845,106.8009419,91.72628305,67.81572677,56.90724638,49.5738843,36.02412587,26.03880326,18.98098039,10.57575758,6.895174709,4.288519135,5.776422764,10.71853987,27.22988314,64.24394184,98.00780876,79.9071875,65.61652105,64.10664582,68.94428016,74.97494052,96.16490952,102.2447738,126.5316319,124.6010989,107.0139969,79.1183479,66.39178744,57.83619835,42.02814685,30.37860381,21.69254902,12.08658009,7.880199667,4.901164725,6.601626016,12.24975985,31.11986644,73.42164782,112.0089243,91.3225,74.99030977,73.26473808,78.79346304,85.68564631,109.9027537,116.85117,144.6075793,142.4012559,122.3017107,90.42096902,75.8763285,66.0985124,48.03216783,34.71840435,"['traffic_16', 'traffic_17', 'traffic_18']","['traffic_08', 'traffic_14', 'traffic_15', 'traffic_16', 'traffic_17', 'traffic_18']","['traffic_08', 'traffic_09', 'traffic_14', 'traffic_15', 'traffic_16', 'traffic_17', 'traffic_18', 'traffic_19']"
234,East Broadway (F),40.713715,-73.99017,13.52651515,8.008797654,5.631465517,3.810606061,4.164484452,8.037996546,18.49607535,44.03081511,66.46449704,52.54131197,43.9375,44.19052369,48.4057971,54.659931,64.38217822,72.37073653,84.2027833,89.08039216,71.944333,60.62998008,50.75088608,42.66083376,33.43291689,23.86256983,89.08039216,traffic_17,16.23181818,9.610557185,6.757758621,4.572727273,4.997381342,9.645595855,22.19529042,52.83697813,79.75739645,63.04957436,52.725,53.02862843,58.08695652,65.5919172,77.25861386,86.84488384,101.04334,106.8964706,86.3331996,72.7559761,60.90106329,51.19300051,40.11950027,28.6350838,18.93712121,11.21231672,7.884051724,5.334848485,5.830278232,11.25319516,25.89450549,61.64314115,93.05029586,73.55783676,61.5125,61.86673317,67.76811594,76.5239034,90.1350495,101.3190311,117.8838966,124.712549,100.7220662,84.88197211,71.05124051,59.72516727,46.80608365,33.40759777,21.64242424,12.81407625,9.010344828,6.096969697,6.663175123,12.86079447,29.59372057,70.44930417,106.3431953,84.06609915,70.3,70.70483791,77.44927536,87.4558896,103.0114851,115.7931784,134.7244533,142.5286275,115.1109328,97.00796813,81.20141772,68.25733402,53.49266703,38.18011173,"['traffic_16', 'traffic_17']","['traffic_08', 'traffic_14', 'traffic_15', 'traffic_16', 'traffic_17', 'traffic_18']","['traffic_08', 'traffic_14', 'traffic_15', 'traffic_16', 'traffic_17', 'traffic_18', 'traffic_19']"
442,Eastchester-Dyre Av (5),40.8883,-73.83083,2.134048257,1.69122807,1.448051948,2.066518847,4.561011905,16.80182927,30.09627611,38.12758621,23.28268551,12.82228117,9.663101604,8.842201835,8.752260398,10.20807726,11.10466139,12.4610564,13.20869565,12.86311111,9.333953488,6.317047817,5.437821172,3.747674419,3.409313725,2.418181818,38.12758621,traffic_07,2.560857909,2.029473684,1.737662338,2.479822616,5.473214286,20.16219512,36.11553134,45.75310345,27.93922261,15.3867374,11.59572193,10.6106422,10.50271248,12.24969271,13.32559367,14.95326768,15.85043478,15.43573333,11.20074419,7.58045738,6.525385406,4.497209302,4.091176471,2.901818182,2.98766756,2.367719298,2.027272727,2.893126386,6.385416667,23.52256098,42.13478656,53.37862069,32.59575972,17.95119363,13.52834225,12.37908257,12.25316456,14.29130817,15.54652595,17.44547896,18.49217391,18.00835556,13.06753488,8.843866944,7.61294964,5.246744186,4.773039216,3.385454545,3.414477212,2.705964912,2.316883117,3.306430155,7.297619048,26.88292683,48.15404178,61.00413793,37.25229682,20.51564987,15.46096257,14.14752294,14.00361664,16.33292362,17.76745822,19.93769024,21.13391304,20.58097778,14.93432558,10.10727651,8.700513875,5.99627907,5.454901961,3.869090909,['traffic_07'],"['traffic_06', 'traffic_07']","['traffic_06', 'traffic_07']"
442,Eastchester-Dyre Av (5),40.8883,-73.83083,2.253846154,1.77755511,1.604301075,2.584821429,5.186457311,16.42015209,30.4319222,38.25259516,24.6046777,13.44586729,9.799388379,9.171132765,9.395858709,10.72189696,11.55002926,12.69113329,14.51669596,13.34462617,10.17894096,6.849206349,5.848484848,4.155026861,3.482913669,2.497219132,38.25259516,traffic_07,2.704615385,2.133066132,1.92516129,3.101785714,6.223748773,19.70418251,36.51830664,45.90311419,29.52561323,16.13504075,11.75926606,11.00535932,11.27503045,12.86627635,13.86003511,15.22935995,17.42003515,16.0135514,12.21472915,8.219047619,7.018181818,4.986032233,4.179496403,2.996662959,3.155384615,2.488577154,2.246021505,3.61875,7.261040236,22.98821293,42.60469108,53.55363322,34.44654877,18.8242142,13.71914373,12.83958587,13.15420219,15.01065574,16.17004096,17.76758661,20.32337434,18.68247664,14.25051735,9.588888889,8.187878788,5.817037606,4.876079137,3.496106785,3.606153846,2.844088176,2.56688172,4.135714286,8.298331698,26.27224335,48.69107551,61.20415225,39.36748431,21.51338766,15.67902141,14.67381242,15.03337393,17.15503513,18.48004681,20.30581327,23.22671353,21.35140187,16.28630554,10.95873016,9.357575758,6.648042978,5.572661871,3.995550612,['traffic_07'],"['traffic_06', 'traffic_07']","['traffic_06', 'traffic_07', 'traffic_08']"
341,"Eastern Pkwy-Brooklyn Museum (2,3)",40.671986,-73.96438,4.284164859,2.724043716,1.735294118,1.427927928,1.969309463,3.900273224,8.666299559,21.18867925,40.4306437,28.50352113,17.82347749,17.71097235,19.59372276,21.45952782,26.03138253,28.77504244,29.85245902,34.8025641,24.06598115,15.63419118,11.50184843,7.623814542,6.813769752,5.05942029,40.4306437,traffic_08,5.140997831,3.268852459,2.082352941,1.713513514,2.363171355,4.680327869,10.39955947,25.42641509,48.51677244,34.20422535,21.38817299,21.25316682,23.51246731,25.75143339,31.23765903,34.53005093,35.82295082,41.76307692,28.87917738,18.76102941,13.80221811,9.14857745,8.176523702,6.071304348,5.997830803,3.813661202,2.429411765,1.999099099,2.757033248,5.460382514,12.13281938,29.66415094,56.60290118,39.90492958,24.95286849,24.79536128,27.43121186,30.04333895,36.44393554,40.28505942,41.79344262,48.72358974,33.69237361,21.88786765,16.1025878,10.67334036,9.539277652,7.083188406,6.854663774,4.358469945,2.776470588,2.284684685,3.150895141,6.240437158,13.8660793,33.90188679,64.68902992,45.6056338,28.51756399,28.33755575,31.34995641,34.33524452,41.65021204,46.04006791,47.76393443,55.68410256,38.50556984,25.01470588,18.40295749,12.19810327,10.9020316,8.095072464,"['traffic_08', 'traffic_17']","['traffic_08', 'traffic_16', 'traffic_17']","['traffic_08', 'traffic_09', 'traffic_14', 'traffic_15', 'traffic_16', 'traffic_17']"
341,"Eastern Pkwy-Brooklyn Museum (2,3)",40.671986,-73.96438,4.065934066,3.305498982,2.674556213,1.634782609,2.224199288,4.342161017,8.611445783,20.5356056,39.91390343,25.70477816,16.99179848,17.65377856,19.74860022,20.9571899,21.51220836,25.79816017,28.69644779,31.24400417,24.45615003,13.892836,10.69358816,8.330736544,7.128758674,5.387646432,39.91390343,traffic_08,4.879120879,3.966598778,3.209467456,1.96173913,2.669039146,5.21059322,10.33373494,24.64272672,47.89668412,30.84573379,20.39015817,21.18453427,23.69832027,25.14862788,25.81465003,30.95779221,34.43573735,37.49280501,29.34738003,16.6714032,12.8323058,9.996883853,8.554510409,6.465175719,5.692307692,4.627698574,3.744378698,2.288695652,3.113879004,6.079025424,12.0560241,28.74984784,55.87946481,35.98668942,23.78851787,24.71528998,27.64804031,29.34006586,30.1170917,36.11742424,40.17502691,43.74160584,34.23861004,19.4499704,14.97102343,11.66303116,9.980262143,7.542705005,6.505494505,5.288798371,4.279289941,2.615652174,3.558718861,6.947457627,13.77831325,32.85696896,63.86224549,41.12764505,27.18687756,28.24604569,31.59776036,33.53150384,34.41953337,41.27705628,45.91431647,49.99040667,39.12984004,22.2285376,17.10974106,13.32917847,11.40601388,8.620234292,['traffic_08'],"['traffic_08', 'traffic_16', 'traffic_17']","['traffic_08', 'traffic_09', 'traffic_15', 'traffic_16', 'traffic_17']"
369,Elder Av (6),40.828583,-73.87916,2.635036496,2.396929825,2.475149105,4.771384137,10.73481781,28.71857923,38.01537148,49.92191436,39.6908939,23.14141414,19.27350427,15.17102967,14.82176521,19.10445205,24.71268335,24.08989726,18.42280702,14.48158131,10.75351453,9.931753555,8.188735178,7.682445759,6.189655172,4.165951359,49.92191436,traffic_07,3.162043796,2.876315789,2.970178926,5.725660964,12.88178138,34.46229508,45.61844577,59.90629723,47.62907268,27.76969697,23.12820513,18.2052356,17.78611825,22.92534247,29.65522002,28.90787671,22.10736842,17.37789757,12.90421743,11.91810427,9.826482213,9.218934911,7.427586207,4.999141631,3.689051095,3.355701754,3.465208748,6.679937792,15.02874494,40.20601093,53.22152007,69.8906801,55.56725146,32.3979798,26.98290598,21.23944154,20.75047129,26.74623288,34.59775669,33.72585616,25.79192982,20.27421384,15.05492034,13.90445498,11.46422925,10.75542406,8.665517241,5.832331903,4.216058394,3.835087719,3.960238569,7.634214619,17.1757085,45.94972678,60.82459436,79.87506297,63.50543024,37.02626263,30.83760684,24.27364747,23.71482434,30.56712329,39.54029336,38.54383562,29.47649123,23.1705301,17.20562324,15.89080569,13.10197628,12.29191321,9.903448276,6.665522175,['traffic_07'],"['traffic_06', 'traffic_07', 'traffic_08']","['traffic_06', 'traffic_07', 'traffic_08']"
369,Elder Av (6),40.828583,-73.87916,2.655172414,2.525827815,2.59824781,4.828166519,11.04044804,28.14616657,39.30790043,51.88170922,39.09095717,24.88489968,19.48488064,15.80105263,15.35190145,19.5828125,22.44997325,22.69680563,18.91712404,14.58890147,11.34279097,9.978443114,8.431238332,7.839263804,6.201113431,4.286654135,51.88170922,traffic_07,3.186206897,3.030993377,3.117897372,5.793799823,13.24853765,33.77539989,47.16948052,62.25805107,46.9091486,29.86187962,23.38185676,18.96126316,18.42228174,23.499375,26.9399679,27.23616676,22.70054885,17.50668177,13.61134916,11.97413174,10.117486,9.407116564,7.441336117,5.143984962,3.717241379,3.53615894,3.637546934,6.759433127,15.45662726,39.4046332,55.03106061,72.63439291,54.72734003,34.83885956,27.27883289,22.12147368,21.49266202,27.4159375,31.42996255,31.77552788,26.48397366,20.42446206,15.87990735,13.96982036,11.80373367,10.97496933,8.681558803,6.001315789,4.248275862,4.041324503,4.157196496,7.72506643,17.66471686,45.03386652,62.89264069,83.01073476,62.54553146,39.81583949,31.17580902,25.28168421,24.56304231,31.3325,35.9199572,36.31488901,30.26739846,23.34224236,18.14846555,15.96550898,13.48998133,12.54282209,9.921781489,6.858646617,['traffic_07'],"['traffic_06', 'traffic_07', 'traffic_08']","['traffic_06', 'traffic_07', 'traffic_08']"
266,"Elmhurst Av (M,R)",40.742455,-73.88202,2.917316693,2.254752852,2.211221122,3.241839763,8.775096525,32.49131944,62.7292863,111.0291109,111.7993706,83.79935795,70.37220077,46.06019262,39.92890995,45.55868545,49.85098039,46.01506741,43.19306541,35.44198895,28.08867775,20.45247766,15.42314189,10.39964789,7.074427481,4.870903674,111.7993706,traffic_08,3.500780031,2.705703422,2.653465347,3.890207715,10.53011583,38.98958333,75.27514356,133.2349331,134.1592447,100.5592295,84.44664093,55.27223114,47.91469194,54.67042254,59.82117647,55.21808089,51.83167849,42.53038674,33.7064133,24.54297319,18.50777027,12.47957746,8.489312977,5.845084409,4.08424337,3.156653992,3.095709571,4.538575668,12.28513514,45.48784722,87.82100082,155.4407553,156.5191188,117.3191011,98.52108108,64.48426966,55.90047393,63.78215962,69.79137255,64.42109437,60.47029157,49.61878453,39.32414885,28.63346872,21.59239865,14.55950704,9.904198473,6.819265144,4.667706708,3.607604563,3.537953795,5.18694362,14.04015444,51.98611111,100.3668581,177.6465775,178.8789929,134.0789727,112.5955212,73.69630819,63.88625592,72.89389671,79.76156863,73.62410785,69.10890465,56.70718232,44.9418844,32.72396426,24.67702703,16.63943662,11.31908397,7.793445879,"['traffic_07', 'traffic_08']","['traffic_07', 'traffic_08', 'traffic_09']","['traffic_07', 'traffic_08', 'traffic_09', 'traffic_10']"
266,"Elmhurst Av (M,R)",40.742455,-73.88202,3.247412008,2.401486989,2.232810615,3.772536688,9.653341661,33.88514226,63.49328024,105.7068879,104.195328,77.69970559,65.07453727,42.64170338,39.23920596,40.3223717,46.69114688,45.41037037,39.37809187,33.3740419,28.13940329,21.16016641,14.8267674,10.93245564,7.417293233,5.086360521,105.7068879,traffic_07,3.89689441,2.881784387,2.679372738,4.527044025,11.58400999,40.66217071,76.19193629,126.8482655,125.0343936,93.23964671,78.08944472,51.17004405,47.08704715,48.38684604,56.02937626,54.49244444,47.25371025,40.04885028,33.76728395,25.39219969,17.79212089,13.11894677,8.90075188,6.103632625,4.546376812,3.362081784,3.125934861,5.281551363,13.51467833,47.43919916,88.89059233,147.989643,145.8734592,108.7795878,91.10435218,59.69838473,54.93488834,56.45132038,65.36760563,63.57451852,55.12932862,46.72365866,39.39516461,29.62423297,20.75747437,15.30543789,10.38421053,7.120904729,5.195859213,3.842379182,3.572496984,6.0360587,15.44534666,54.21622761,101.5892484,169.1310206,166.7125249,124.3195289,104.1192596,68.2267254,62.78272953,64.51579472,74.70583501,72.65659259,63.004947,53.39846704,45.02304527,33.85626625,23.72282785,17.49192902,11.86766917,8.138176833,"['traffic_07', 'traffic_08']","['traffic_07', 'traffic_08', 'traffic_09']","['traffic_07', 'traffic_08', 'traffic_09']"
